réaliser;5;ver
règle;5;nom
rouge;5;adj
rose_croix;5;nom
riposter;5;ver
rhum;5;nom
revêtir;5;ver
repos;5;nom
renfermer;5;ver
remède;5;nom
remarquable;5;adj
relation;5;nom
redoubler;5;ver
questionner;5;ver
quarantaine;5;nom
préoccuper;5;ver
précédent;5;adj
protéger;5;ver
propriétaire;5;nom
propre;5;adj
propager;5;ver
profondément;5;adv
proclamer;5;ver
principalement;5;adv
pressant;5;adj
prescription;5;nom
poignée;5;nom
pièce;5;nom
pilote;5;nom
perspective;5;nom
personnage;5;nom
permission;5;nom
penchant;5;nom
payer;5;ver
passion;5;nom
parfaitement;5;adv
paix;5;nom
opposer;5;ver
octobre;5;nom
occasionner;5;ver
noyer;5;ver
nourriture;5;nom
niveau;5;nom
mesurer;5;ver
masse;5;nom
marchand;5;nom
manifester;5;ver
malade;5;adj
là_bas;5;adv
lueur;5;nom
lentement;5;adv
lampe;5;nom
justifier;5;ver
justice;5;nom
ivrogne;5;nom
isthme;5;nom
issue;5;nom
invité;5;nom
inutilement;5;adv
inquiétant;5;adj
inférieur;5;adj
indispensable;5;adj
incessamment;5;adv
immense;5;adj
imaginera;5;nr
i;5;nom
hâter;5;ver
hune;5;nom
hospitalité;5;nom
herbe;5;nom
gravité;5;nom
gravir;5;ver
gratification;5;nom
grain;5;nom
goutte;5;nom
gauche;5;nom
fâcheux;5;adj
